,index,ia_timeout,start_time,date,hour,weekday,daytype,origin_id,destination_id,driving_distance,euclidean_distance,duration,end_time,req_id,soc_delta,welltotank_kwh,tanktowheel_kwh,soc_delta_kwh,welltotank_emissions,tanktowheel_emissions,co2_emissions,n_vehicles_charging_system,n_vehicles_charging_users,n_vehicles_available,n_vehicles_booked,n_vehicles_dead
198,3,7.727439,2023-01-03 01:00:44.523923+00:00,2023-01-03,1,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 01:50:44.523923+00:00,198,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,3,1,0
199,1,11.97881,2023-01-03 01:00:56.502733+00:00,2023-01-03,1,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 01:50:56.502733+00:00,199,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,2,2,0
200,1,8.447705,2023-01-03 02:01:04.950438+00:00,2023-01-03,2,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 02:51:04.950438+00:00,200,,,,,,,,0,0,4,0,0
201,3,10.521961,2023-01-03 02:01:15.472399+00:00,2023-01-03,2,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 02:51:15.472399+00:00,201,,,,,,,,0,0,4,0,0
202,2,24.478139,2023-01-03 02:01:39.950538+00:00,2023-01-03,2,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 02:51:39.950538+00:00,202,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,4,0,0
203,0,15.776684,2023-01-03 02:01:55.727222+00:00,2023-01-03,2,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 02:51:55.727222+00:00,203,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,3,1,0
204,1,24.016895,2023-01-03 03:01:19.744117+00:00,2023-01-03,3,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 03:51:19.744117+00:00,204,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,4,0,0
205,3,3.436644,2023-01-03 03:01:23.180761+00:00,2023-01-03,3,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 03:51:23.180761+00:00,205,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,3,1,0
206,0,16.315611,2023-01-03 03:01:39.496372+00:00,2023-01-03,3,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 03:51:39.496372+00:00,206,,,,,,,,0,0,2,2,0
207,2,5.396614,2023-01-03 03:01:44.892986+00:00,2023-01-03,3,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 03:51:44.892986+00:00,207,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,2,2,0
208,0,19.19563,2023-01-03 04:01:04.088616+00:00,2023-01-03,4,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 04:51:04.088616+00:00,208,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,4,0,0
209,1,6.70854,2023-01-03 04:01:10.797156+00:00,2023-01-03,4,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 04:51:10.797156+00:00,209,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,3,1,0
210,2,9.60819,2023-01-03 04:01:20.405346+00:00,2023-01-03,4,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 04:51:20.405346+00:00,210,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,2,2,0
211,3,1.091829,2023-01-03 04:01:21.497175+00:00,2023-01-03,4,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 04:51:21.497175+00:00,211,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,1,3,0
212,1,10.670203,2023-01-03 05:00:32.167378+00:00,2023-01-03,5,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 05:50:32.167378+00:00,212,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,4,0,0
213,3,1.997422,2023-01-03 05:00:34.164800+00:00,2023-01-03,5,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 05:50:34.164800+00:00,213,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,3,1,0
214,0,8.800262,2023-01-03 05:00:42.965062+00:00,2023-01-03,5,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 05:50:42.965062+00:00,214,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,2,2,0
215,2,22.980989,2023-01-03 05:01:05.946051+00:00,2023-01-03,5,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 05:51:05.946051+00:00,215,,,,,,,,0,0,1,3,0
216,2,23.676941,2023-01-03 06:00:29.622992+00:00,2023-01-03,6,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 06:50:29.622992+00:00,216,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,4,0,0
217,0,2.520844,2023-01-03 06:00:32.143836+00:00,2023-01-03,6,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 06:50:32.143836+00:00,217,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,3,1,0
218,3,9.837572,2023-01-03 06:00:41.981408+00:00,2023-01-03,6,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 06:50:41.981408+00:00,218,,,,,,,,0,0,2,2,0
219,1,0.414774,2023-01-03 06:00:42.396182+00:00,2023-01-03,6,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 06:50:42.396182+00:00,219,,,,,,,,0,0,2,2,0
220,1,9.192458,2023-01-03 07:00:51.588640+00:00,2023-01-03,7,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 07:50:51.588640+00:00,220,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,4,0,0
221,3,31.054994,2023-01-03 07:01:22.643634+00:00,2023-01-03,7,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 07:51:22.643634+00:00,221,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,3,1,0
222,2,6.280522,2023-01-03 07:01:28.924156+00:00,2023-01-03,7,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 07:51:28.924156+00:00,222,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,2,2,0
223,0,8.619356,2023-01-03 07:01:37.543512+00:00,2023-01-03,7,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 07:51:37.543512+00:00,223,,,,,,,,0,0,1,3,0
224,3,10.075144,2023-01-03 08:00:47.618656+00:00,2023-01-03,8,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 08:50:47.618656+00:00,224,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,4,0,0
225,0,14.868332,2023-01-03 08:01:02.486988+00:00,2023-01-03,8,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 08:51:02.486988+00:00,225,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,3,1,0
226,2,22.801529,2023-01-03 08:01:25.288517+00:00,2023-01-03,8,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 08:51:25.288517+00:00,226,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,2,2,0
227,1,10.549844,2023-01-03 08:01:35.838361+00:00,2023-01-03,8,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 08:51:35.838361+00:00,227,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,1,3,0
228,0,43.000262,2023-01-03 09:01:18.838623+00:00,2023-01-03,9,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 09:51:18.838623+00:00,228,,,,,,,,0,0,4,0,0
229,2,7.738679,2023-01-03 09:01:26.577302+00:00,2023-01-03,9,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 09:51:26.577302+00:00,229,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,4,0,0
230,1,4.719423,2023-01-03 09:01:31.296725+00:00,2023-01-03,9,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 09:51:31.296725+00:00,230,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,3,1,0
231,3,1.976158,2023-01-03 09:01:33.272883+00:00,2023-01-03,9,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 09:51:33.272883+00:00,231,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,2,2,0
232,1,17.082192,2023-01-03 10:00:50.355075+00:00,2023-01-03,10,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 10:50:50.355075+00:00,232,,,,,,,,1,0,3,0,0
233,2,2.3989,2023-01-03 10:00:52.753975+00:00,2023-01-03,10,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 10:50:52.753975+00:00,233,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,0,3,0,0
234,3,21.088135,2023-01-03 10:01:13.842110+00:00,2023-01-03,10,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 10:51:13.842110+00:00,234,,,,,,,,1,0,2,1,0
235,0,10.052538,2023-01-03 10:01:23.894648+00:00,2023-01-03,10,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 10:51:23.894648+00:00,235,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,0,2,1,0
236,0,13.703525,2023-01-03 11:00:37.598173+00:00,2023-01-03,11,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 11:50:37.598173+00:00,236,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,4,0,0
237,1,9.97507,2023-01-03 11:00:47.573243+00:00,2023-01-03,11,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 11:50:47.573243+00:00,237,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,3,1,0
238,3,27.576995,2023-01-03 11:01:15.150238+00:00,2023-01-03,11,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 11:51:15.150238+00:00,238,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,2,2,0
239,2,8.566186,2023-01-03 11:01:23.716424+00:00,2023-01-03,11,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 11:51:23.716424+00:00,239,,,,,,,,0,0,1,3,0
240,1,10.118647,2023-01-03 12:00:33.835071+00:00,2023-01-03,12,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 12:50:33.835071+00:00,240,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,4,0,0
241,3,19.751226,2023-01-03 12:00:53.586297+00:00,2023-01-03,12,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 12:50:53.586297+00:00,241,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,3,1,0
242,0,11.760125,2023-01-03 12:01:05.346422+00:00,2023-01-03,12,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 12:51:05.346422+00:00,242,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,2,2,0
243,2,5.130213,2023-01-03 12:01:10.476635+00:00,2023-01-03,12,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 12:51:10.476635+00:00,243,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,1,3,0
244,3,8.298848,2023-01-03 13:00:18.775483+00:00,2023-01-03,13,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 13:50:18.775483+00:00,244,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,4,0,0
245,2,5.548235,2023-01-03 13:00:24.323718+00:00,2023-01-03,13,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 13:50:24.323718+00:00,245,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,3,1,0
246,1,6.27985,2023-01-03 13:00:30.603568+00:00,2023-01-03,13,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 13:50:30.603568+00:00,246,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,2,2,0
247,0,15.164082,2023-01-03 13:00:45.767650+00:00,2023-01-03,13,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 13:50:45.767650+00:00,247,,,,,,,,0,0,1,3,0
248,2,12.015919,2023-01-03 14:00:57.783569+00:00,2023-01-03,14,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 14:50:57.783569+00:00,248,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,0,3,0,0
249,0,1.692529,2023-01-03 14:00:59.476098+00:00,2023-01-03,14,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 14:50:59.476098+00:00,249,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,0,2,1,0
250,1,9.922067,2023-01-03 14:01:09.398165+00:00,2023-01-03,14,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 14:51:09.398165+00:00,250,,,,,,,,1,0,1,2,0
251,3,26.25712,2023-01-03 14:01:35.655285+00:00,2023-01-03,14,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 14:51:35.655285+00:00,251,,,,,,,,1,0,1,2,0
252,2,12.156402,2023-01-03 15:00:47.811687+00:00,2023-01-03,15,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 15:50:47.811687+00:00,252,,,,,,,,0,0,4,0,0
253,1,5.561235,2023-01-03 15:00:53.372922+00:00,2023-01-03,15,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 15:50:53.372922+00:00,253,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,4,0,0
254,0,12.739356,2023-01-03 15:01:06.112278+00:00,2023-01-03,15,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 15:51:06.112278+00:00,254,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,3,1,0
255,3,8.713932,2023-01-03 15:01:14.826210+00:00,2023-01-03,15,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 15:51:14.826210+00:00,255,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,2,2,0
256,3,5.578727,2023-01-03 16:00:20.404937+00:00,2023-01-03,16,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 16:50:20.404937+00:00,256,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,4,0,0
257,0,42.044619,2023-01-03 16:01:02.449556+00:00,2023-01-03,16,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 16:51:02.449556+00:00,257,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,3,1,0
258,1,3.060526,2023-01-03 16:01:05.510082+00:00,2023-01-03,16,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 16:51:05.510082+00:00,258,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,2,2,0
259,2,2.774831,2023-01-03 16:01:08.284913+00:00,2023-01-03,16,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 16:51:08.284913+00:00,259,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,1,3,0
260,1,3.200578,2023-01-03 17:00:11.485491+00:00,2023-01-03,17,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 17:50:11.485491+00:00,260,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,4,0,0
261,0,5.624464,2023-01-03 17:00:17.109955+00:00,2023-01-03,17,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 17:50:17.109955+00:00,261,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,3,1,0
262,2,20.739164,2023-01-03 17:00:37.849119+00:00,2023-01-03,17,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 17:50:37.849119+00:00,262,,,,,,,,0,0,2,2,0
263,3,23.41456,2023-01-03 17:01:01.263679+00:00,2023-01-03,17,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 17:51:01.263679+00:00,263,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,2,2,0
264,3,52.142441,2023-01-03 18:00:53.406120+00:00,2023-01-03,18,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 18:50:53.406120+00:00,264,,,,,,,,0,0,4,0,0
265,2,3.081907,2023-01-03 18:00:56.488027+00:00,2023-01-03,18,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 18:50:56.488027+00:00,265,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,4,0,0
266,1,2.123704,2023-01-03 18:00:58.611731+00:00,2023-01-03,18,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 18:50:58.611731+00:00,266,,,,,,,,0,0,3,1,0
267,0,1.0337,2023-01-03 18:00:59.645431+00:00,2023-01-03,18,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 18:50:59.645431+00:00,267,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,3,1,0
268,1,8.64741,2023-01-03 19:01:08.292841+00:00,2023-01-03,19,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 19:51:08.292841+00:00,268,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,4,0,0
269,2,0.998966,2023-01-03 19:01:09.291807+00:00,2023-01-03,19,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 19:51:09.291807+00:00,269,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,3,1,0
270,0,40.779556,2023-01-03 19:01:50.071363+00:00,2023-01-03,19,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 19:51:50.071363+00:00,270,,,,,,,,0,0,2,2,0
271,3,4.695778,2023-01-03 19:01:54.767141+00:00,2023-01-03,19,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 19:51:54.767141+00:00,271,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,2,2,0
272,1,23.185027,2023-01-03 20:01:17.952168+00:00,2023-01-03,20,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 20:51:17.952168+00:00,272,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,4,0,0
273,3,2.23524,2023-01-03 20:01:20.187408+00:00,2023-01-03,20,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 20:51:20.187408+00:00,273,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,3,1,0
274,2,4.112218,2023-01-03 20:01:24.299626+00:00,2023-01-03,20,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 20:51:24.299626+00:00,274,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,2,2,0
275,0,3.634615,2023-01-03 20:01:27.934241+00:00,2023-01-03,20,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 20:51:27.934241+00:00,275,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,1,3,0
276,0,4.927647,2023-01-03 21:00:32.861888+00:00,2023-01-03,21,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 21:50:32.861888+00:00,276,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,4,0,0
277,3,9.282703,2023-01-03 21:00:42.144591+00:00,2023-01-03,21,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 21:50:42.144591+00:00,277,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,3,1,0
278,1,19.930138,2023-01-03 21:01:02.074729+00:00,2023-01-03,21,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 21:51:02.074729+00:00,278,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,2,2,0
279,2,2.513749,2023-01-03 21:01:04.588478+00:00,2023-01-03,21,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 21:51:04.588478+00:00,279,,,,,,,,0,0,1,3,0
280,3,7.684008,2023-01-03 22:00:12.272486+00:00,2023-01-03,22,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 22:50:12.272486+00:00,280,,,,,,,,0,0,4,0,0
281,0,27.899841,2023-01-03 22:00:40.172327+00:00,2023-01-03,22,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 22:50:40.172327+00:00,281,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,4,0,0
282,1,18.112701,2023-01-03 22:00:58.285028+00:00,2023-01-03,22,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 22:50:58.285028+00:00,282,,,,,,,,0,0,3,1,0
283,2,5.832879,2023-01-03 22:01:04.117907+00:00,2023-01-03,22,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 22:51:04.117907+00:00,283,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,3,1,0
284,1,7.95606,2023-01-03 23:00:12.073967+00:00,2023-01-03,23,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 23:50:12.073967+00:00,284,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,4,0,0
285,0,13.513926,2023-01-03 23:00:25.587893+00:00,2023-01-03,23,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 23:50:25.587893+00:00,285,,,,,,,,0,0,3,1,0
286,3,16.167059,2023-01-03 23:00:41.754952+00:00,2023-01-03,23,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 23:50:41.754952+00:00,286,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,3,1,0
287,2,9.189748,2023-01-03 23:00:50.944700+00:00,2023-01-03,23,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 23:50:50.944700+00:00,287,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,2,2,0
288,3,1.443506,2023-01-04 00:00:52.388206+00:00,2023-01-04,0,2,generic_day,3,0,1000,714.2857142857143,3000,2023-01-04 00:50:52.388206+00:00,288,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,4,0,0
289,1,2.203882,2023-01-04 00:00:54.592088+00:00,2023-01-04,0,2,generic_day,1,2,1000,714.2857142857143,3000,2023-01-04 00:50:54.592088+00:00,289,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,3,1,0
290,2,13.001317,2023-01-04 00:01:07.593405+00:00,2023-01-04,0,2,generic_day,2,3,1000,714.2857142857143,3000,2023-01-04 00:51:07.593405+00:00,290,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,2,2,0
291,0,4.321467,2023-01-04 00:01:11.914872+00:00,2023-01-04,0,2,generic_day,0,1,1000,714.2857142857143,3000,2023-01-04 00:51:11.914872+00:00,291,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,1,3,0
292,0,10.926449,2023-01-04 01:00:22.841321+00:00,2023-01-04,1,2,generic_day,0,1,1000,714.2857142857143,3000,2023-01-04 01:50:22.841321+00:00,292,,,,,,,,0,0,4,0,0
293,2,7.707842,2023-01-04 01:00:30.549163+00:00,2023-01-04,1,2,generic_day,2,3,1000,714.2857142857143,3000,2023-01-04 01:50:30.549163+00:00,293,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,4,0,0
294,3,1.544767,2023-01-04 01:00:32.093930+00:00,2023-01-04,1,2,generic_day,3,0,1000,714.2857142857143,3000,2023-01-04 01:50:32.093930+00:00,294,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,3,1,0
295,1,28.727825,2023-01-04 01:01:00.821755+00:00,2023-01-04,1,2,generic_day,1,2,1000,714.2857142857143,3000,2023-01-04 01:51:00.821755+00:00,295,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,0,2,2,0
296,3,2.713024,2023-01-04 02:00:03.534779+00:00,2023-01-04,2,2,generic_day,3,0,1000,714.2857142857143,3000,2023-01-04 02:50:03.534779+00:00,296,,,,,,,,1,0,3,0,0
297,1,22.937673,2023-01-04 02:00:26.472452+00:00,2023-01-04,2,2,generic_day,1,2,1000,714.2857142857143,3000,2023-01-04 02:50:26.472452+00:00,297,,,,,,,,1,0,3,0,0
