,index,ia_timeout,start_time,date,hour,weekday,daytype,origin_id,destination_id,driving_distance,euclidean_distance,duration,end_time,req_id,soc_delta,welltotank_kwh,tanktowheel_kwh,soc_delta_kwh,welltotank_emissions,tanktowheel_emissions,co2_emissions,req_origin_id,req_destination_id,start_soc,plate,end_soc
121,2,12.825405,2023-01-02 16:01:21.155572+00:00,2023-01-02,16,0,generic_day,2,3,1000,714.2857142857143,3000,2023-01-02 16:51:21.155572+00:00,161,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,90.0,0,80.0
122,0,15.289891,2023-01-02 16:01:36.445463+00:00,2023-01-02,16,0,generic_day,0,1,1000,714.2857142857143,3000,2023-01-02 16:51:36.445463+00:00,162,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,80.0,2,70.0
123,1,12.579248,2023-01-02 16:01:49.024711+00:00,2023-01-02,16,0,generic_day,1,2,1000,714.2857142857143,3000,2023-01-02 16:51:49.024711+00:00,163,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,60.0,3,50.0
124,1,4.122139,2023-01-02 17:00:53.146850+00:00,2023-01-02,17,0,generic_day,1,2,1000,714.2857142857143,3000,2023-01-02 17:50:53.146850+00:00,164,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,70.0,2,60.0
125,3,1.213882,2023-01-02 17:00:54.360732+00:00,2023-01-02,17,0,generic_day,3,0,1000,714.2857142857143,3000,2023-01-02 17:50:54.360732+00:00,165,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,80.0,0,70.0
126,2,44.910594,2023-01-02 17:01:47.242594+00:00,2023-01-02,17,0,generic_day,2,3,1000,714.2857142857143,3000,2023-01-02 17:51:47.242594+00:00,167,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,50.0,3,40.0
127,0,15.617995,2023-01-02 18:01:12.283155+00:00,2023-01-02,18,0,generic_day,0,1,1000,714.2857142857143,3000,2023-01-02 18:51:12.283155+00:00,169,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,100.0,1,90.0
128,2,3.796694,2023-01-02 18:01:25.942690+00:00,2023-01-02,18,0,generic_day,2,3,1000,714.2857142857143,3000,2023-01-02 18:51:25.942690+00:00,171,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,60.0,2,50.0
129,1,8.666123,2023-01-02 19:00:34.608813+00:00,2023-01-02,19,0,generic_day,1,2,1000,714.2857142857143,3000,2023-01-02 19:50:34.608813+00:00,172,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,90.0,1,80.0
130,3,2.737338,2023-01-02 19:00:37.346151+00:00,2023-01-02,19,0,generic_day,3,0,1000,714.2857142857143,3000,2023-01-02 19:50:37.346151+00:00,173,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,100.0,3,90.0
131,0,12.094514,2023-01-02 19:00:55.646261+00:00,2023-01-02,19,0,generic_day,0,1,1000,714.2857142857143,3000,2023-01-02 19:50:55.646261+00:00,175,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,70.0,0,60.0
132,1,10.636568,2023-01-02 20:01:06.282829+00:00,2023-01-02,20,0,generic_day,1,2,1000,714.2857142857143,3000,2023-01-02 20:51:06.282829+00:00,176,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,60.0,0,50.0
133,3,26.799697,2023-01-02 20:01:33.082526+00:00,2023-01-02,20,0,generic_day,3,0,1000,714.2857142857143,3000,2023-01-02 20:51:33.082526+00:00,177,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,50.0,2,40.0
134,2,11.256116,2023-01-02 20:01:44.338642+00:00,2023-01-02,20,0,generic_day,2,3,1000,714.2857142857143,3000,2023-01-02 20:51:44.338642+00:00,178,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,80.0,1,70.0
135,0,2.467971,2023-01-02 20:01:46.806613+00:00,2023-01-02,20,0,generic_day,0,1,1000,714.2857142857143,3000,2023-01-02 20:51:46.806613+00:00,179,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,90.0,3,80.0
136,1,2.316147,2023-01-02 21:00:49.122760+00:00,2023-01-02,21,0,generic_day,1,2,1000,714.2857142857143,3000,2023-01-02 21:50:49.122760+00:00,180,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,80.0,3,70.0
137,3,19.236697,2023-01-02 21:01:08.359457+00:00,2023-01-02,21,0,generic_day,3,0,1000,714.2857142857143,3000,2023-01-02 21:51:08.359457+00:00,181,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,70.0,1,60.0
138,2,0.673124,2023-01-02 21:01:09.032581+00:00,2023-01-02,21,0,generic_day,2,3,1000,714.2857142857143,3000,2023-01-02 21:51:09.032581+00:00,182,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,50.0,0,40.0
139,0,12.037682,2023-01-02 22:00:39.723023+00:00,2023-01-02,22,0,generic_day,0,1,1000,714.2857142857143,3000,2023-01-02 22:50:39.723023+00:00,184,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,100.0,2,90.0
140,2,4.123914,2023-01-02 22:01:20.526009+00:00,2023-01-02,22,0,generic_day,2,3,1000,714.2857142857143,3000,2023-01-02 22:51:20.526009+00:00,187,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,70.0,3,60.0
141,0,11.62629,2023-01-02 23:00:32.152299+00:00,2023-01-02,23,0,generic_day,0,1,1000,714.2857142857143,3000,2023-01-02 23:50:32.152299+00:00,188,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,60.0,1,50.0
142,1,20.263155,2023-01-02 23:00:52.415454+00:00,2023-01-02,23,0,generic_day,1,2,1000,714.2857142857143,3000,2023-01-02 23:50:52.415454+00:00,189,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,90.0,2,80.0
143,3,16.277104,2023-01-02 23:01:15.655542+00:00,2023-01-02,23,0,generic_day,3,0,1000,714.2857142857143,3000,2023-01-02 23:51:15.655542+00:00,191,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,100.0,0,90.0
144,2,10.774167,2023-01-03 00:00:26.429709+00:00,2023-01-03,0,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 00:50:26.429709+00:00,192,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,80.0,2,70.0
145,3,22.969652,2023-01-03 00:00:49.399361+00:00,2023-01-03,0,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 00:50:49.399361+00:00,193,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,60.0,3,50.0
146,0,4.243035,2023-01-03 00:00:53.642396+00:00,2023-01-03,0,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 00:50:53.642396+00:00,194,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,90.0,0,80.0
147,1,18.046214,2023-01-03 00:01:11.688610+00:00,2023-01-03,0,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 00:51:11.688610+00:00,195,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,50.0,1,40.0
148,0,3.372304,2023-01-03 01:00:36.796484+00:00,2023-01-03,1,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 01:50:36.796484+00:00,197,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,50.0,3,40.0
149,3,7.727439,2023-01-03 01:00:44.523923+00:00,2023-01-03,1,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 01:50:44.523923+00:00,198,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,70.0,2,60.0
150,1,11.97881,2023-01-03 01:00:56.502733+00:00,2023-01-03,1,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 01:50:56.502733+00:00,199,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,80.0,0,70.0
151,2,24.478139,2023-01-03 02:01:39.950538+00:00,2023-01-03,2,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 02:51:39.950538+00:00,202,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,100.0,1,90.0
152,0,15.776684,2023-01-03 02:01:55.727222+00:00,2023-01-03,2,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 02:51:55.727222+00:00,203,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,60.0,2,50.0
153,1,24.016895,2023-01-03 03:01:19.744117+00:00,2023-01-03,3,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 03:51:19.744117+00:00,204,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,100.0,3,90.0
154,3,3.436644,2023-01-03 03:01:23.180761+00:00,2023-01-03,3,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 03:51:23.180761+00:00,205,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,90.0,1,80.0
155,2,5.396614,2023-01-03 03:01:44.892986+00:00,2023-01-03,3,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 03:51:44.892986+00:00,207,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,70.0,0,60.0
156,0,19.19563,2023-01-03 04:01:04.088616+00:00,2023-01-03,4,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 04:51:04.088616+00:00,208,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,80.0,1,70.0
157,1,6.70854,2023-01-03 04:01:10.797156+00:00,2023-01-03,4,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 04:51:10.797156+00:00,209,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,50.0,2,40.0
158,2,9.60819,2023-01-03 04:01:20.405346+00:00,2023-01-03,4,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 04:51:20.405346+00:00,210,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,90.0,3,80.0
159,3,1.091829,2023-01-03 04:01:21.497175+00:00,2023-01-03,4,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 04:51:21.497175+00:00,211,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,60.0,0,50.0
160,1,10.670203,2023-01-03 05:00:32.167378+00:00,2023-01-03,5,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 05:50:32.167378+00:00,212,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,70.0,1,60.0
161,3,1.997422,2023-01-03 05:00:34.164800+00:00,2023-01-03,5,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 05:50:34.164800+00:00,213,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,80.0,3,70.0
162,0,8.800262,2023-01-03 05:00:42.965062+00:00,2023-01-03,5,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 05:50:42.965062+00:00,214,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,50.0,0,40.0
163,2,23.676941,2023-01-03 06:00:29.622992+00:00,2023-01-03,6,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 06:50:29.622992+00:00,216,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,100.0,2,90.0
164,0,2.520844,2023-01-03 06:00:32.143836+00:00,2023-01-03,6,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 06:50:32.143836+00:00,217,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,70.0,3,60.0
165,1,9.192458,2023-01-03 07:00:51.588640+00:00,2023-01-03,7,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 07:50:51.588640+00:00,220,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,100.0,0,90.0
166,3,31.054994,2023-01-03 07:01:22.643634+00:00,2023-01-03,7,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 07:51:22.643634+00:00,221,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,90.0,2,80.0
167,2,6.280522,2023-01-03 07:01:28.924156+00:00,2023-01-03,7,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 07:51:28.924156+00:00,222,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,60.0,1,50.0
168,3,10.075144,2023-01-03 08:00:47.618656+00:00,2023-01-03,8,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 08:50:47.618656+00:00,224,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,50.0,1,40.0
169,0,14.868332,2023-01-03 08:01:02.486988+00:00,2023-01-03,8,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 08:51:02.486988+00:00,225,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,80.0,2,70.0
170,2,22.801529,2023-01-03 08:01:25.288517+00:00,2023-01-03,8,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 08:51:25.288517+00:00,226,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,90.0,0,80.0
171,1,10.549844,2023-01-03 08:01:35.838361+00:00,2023-01-03,8,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 08:51:35.838361+00:00,227,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,60.0,3,50.0
172,2,7.738679,2023-01-03 09:01:26.577302+00:00,2023-01-03,9,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 09:51:26.577302+00:00,229,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,50.0,3,40.0
173,1,4.719423,2023-01-03 09:01:31.296725+00:00,2023-01-03,9,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 09:51:31.296725+00:00,230,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,70.0,2,60.0
174,3,1.976158,2023-01-03 09:01:33.272883+00:00,2023-01-03,9,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 09:51:33.272883+00:00,231,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,80.0,0,70.0
175,2,2.3989,2023-01-03 10:00:52.753975+00:00,2023-01-03,10,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 10:50:52.753975+00:00,233,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,60.0,2,50.0
176,0,10.052538,2023-01-03 10:01:23.894648+00:00,2023-01-03,10,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 10:51:23.894648+00:00,235,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,100.0,1,90.0
177,0,13.703525,2023-01-03 11:00:37.598173+00:00,2023-01-03,11,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 11:50:37.598173+00:00,236,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,70.0,0,60.0
178,1,9.97507,2023-01-03 11:00:47.573243+00:00,2023-01-03,11,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 11:50:47.573243+00:00,237,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,90.0,1,80.0
179,3,27.576995,2023-01-03 11:01:15.150238+00:00,2023-01-03,11,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 11:51:15.150238+00:00,238,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,100.0,3,90.0
180,1,10.118647,2023-01-03 12:00:33.835071+00:00,2023-01-03,12,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 12:50:33.835071+00:00,240,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,60.0,0,50.0
181,3,19.751226,2023-01-03 12:00:53.586297+00:00,2023-01-03,12,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 12:50:53.586297+00:00,241,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,50.0,2,40.0
182,0,11.760125,2023-01-03 12:01:05.346422+00:00,2023-01-03,12,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 12:51:05.346422+00:00,242,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,90.0,3,80.0
183,2,5.130213,2023-01-03 12:01:10.476635+00:00,2023-01-03,12,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 12:51:10.476635+00:00,243,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,80.0,1,70.0
184,3,8.298848,2023-01-03 13:00:18.775483+00:00,2023-01-03,13,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 13:50:18.775483+00:00,244,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,70.0,1,60.0
185,2,5.548235,2023-01-03 13:00:24.323718+00:00,2023-01-03,13,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 13:50:24.323718+00:00,245,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,50.0,0,40.0
186,1,6.27985,2023-01-03 13:00:30.603568+00:00,2023-01-03,13,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 13:50:30.603568+00:00,246,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,80.0,3,70.0
187,2,12.015919,2023-01-03 14:00:57.783569+00:00,2023-01-03,14,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 14:50:57.783569+00:00,248,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,70.0,3,60.0
188,0,1.692529,2023-01-03 14:00:59.476098+00:00,2023-01-03,14,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 14:50:59.476098+00:00,249,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,100.0,2,90.0
189,1,5.561235,2023-01-03 15:00:53.372922+00:00,2023-01-03,15,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 15:50:53.372922+00:00,253,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,90.0,2,80.0
190,0,12.739356,2023-01-03 15:01:06.112278+00:00,2023-01-03,15,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 15:51:06.112278+00:00,254,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,60.0,1,50.0
191,3,8.713932,2023-01-03 15:01:14.826210+00:00,2023-01-03,15,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 15:51:14.826210+00:00,255,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,100.0,0,90.0
192,3,5.578727,2023-01-03 16:00:20.404937+00:00,2023-01-03,16,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 16:50:20.404937+00:00,256,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,60.0,3,50.0
193,0,42.044619,2023-01-03 16:01:02.449556+00:00,2023-01-03,16,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 16:51:02.449556+00:00,257,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,90.0,0,80.0
194,1,3.060526,2023-01-03 16:01:05.510082+00:00,2023-01-03,16,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 16:51:05.510082+00:00,258,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,50.0,1,40.0
195,2,2.774831,2023-01-03 16:01:08.284913+00:00,2023-01-03,16,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 16:51:08.284913+00:00,259,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,80.0,2,70.0
196,1,3.200578,2023-01-03 17:00:11.485491+00:00,2023-01-03,17,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 17:50:11.485491+00:00,260,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,80.0,0,70.0
197,0,5.624464,2023-01-03 17:00:17.109955+00:00,2023-01-03,17,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 17:50:17.109955+00:00,261,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,50.0,3,40.0
198,3,23.41456,2023-01-03 17:01:01.263679+00:00,2023-01-03,17,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 17:51:01.263679+00:00,263,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,70.0,2,60.0
199,2,3.081907,2023-01-03 18:00:56.488027+00:00,2023-01-03,18,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 18:50:56.488027+00:00,265,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,100.0,1,90.0
200,0,1.0337,2023-01-03 18:00:59.645431+00:00,2023-01-03,18,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 18:50:59.645431+00:00,267,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,60.0,2,50.0
201,1,8.64741,2023-01-03 19:01:08.292841+00:00,2023-01-03,19,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 19:51:08.292841+00:00,268,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,100.0,3,90.0
202,2,0.998966,2023-01-03 19:01:09.291807+00:00,2023-01-03,19,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 19:51:09.291807+00:00,269,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,70.0,0,60.0
203,3,4.695778,2023-01-03 19:01:54.767141+00:00,2023-01-03,19,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 19:51:54.767141+00:00,271,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,90.0,1,80.0
204,1,23.185027,2023-01-03 20:01:17.952168+00:00,2023-01-03,20,1,generic_day,1,2,1000,714.2857142857143,3000,2023-01-03 20:51:17.952168+00:00,272,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,50.0,2,40.0
205,3,2.23524,2023-01-03 20:01:20.187408+00:00,2023-01-03,20,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 20:51:20.187408+00:00,273,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,60.0,0,50.0
206,2,4.112218,2023-01-03 20:01:24.299626+00:00,2023-01-03,20,1,generic_day,2,3,1000,714.2857142857143,3000,2023-01-03 20:51:24.299626+00:00,274,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,90.0,3,80.0
207,0,3.634615,2023-01-03 20:01:27.934241+00:00,2023-01-03,20,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 20:51:27.934241+00:00,275,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,80.0,1,70.0
208,0,4.927647,2023-01-03 21:00:32.861888+00:00,2023-01-03,21,1,generic_day,0,1,1000,714.2857142857143,3000,2023-01-03 21:50:32.861888+00:00,276,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,50.0,0,40.0
209,3,9.282703,2023-01-03 21:00:42.144591+00:00,2023-01-03,21,1,generic_day,3,0,1000,714.2857142857143,3000,2023-01-03 21:50:42.144591+00:00,277,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,80.0,3,70.0
